legalcare.medilawyer.db.dto.reviewBoost.MessageTemplateCreateReq	messageType	MessageType	db/dto/reviewBoost/MessageTemplateCreateReq.java	33
legalcare.medilawyer.db.dto.reviewBoost.TeamMessageTemplateCreateReq	organizationId	String	db/dto/reviewBoost/TeamMessageTemplateCreateReq.java	24
legalcare.medilawyer.db.dto.reviewBoost.TeamMessageTemplateCreateReq	teamId	String	db/dto/reviewBoost/TeamMessageTemplateCreateReq.java	26
legalcare.medilawyer.db.dto.reviewBoost.TeamMessageTemplateCreateReq	templateName	String	db/dto/reviewBoost/TeamMessageTemplateCreateReq.java	29
legalcare.medilawyer.db.dto.reviewBoost.TeamMessageTemplateCreateReq	messageType	MessageType	db/dto/reviewBoost/TeamMessageTemplateCreateReq.java	37
legalcare.medilawyer.db.dto.reviewBoost.PostSaveReq	activeTags	List<String>	db/dto/reviewBoost/PostSaveReq.java	24
legalcare.medilawyer.db.dto.reviewBoost.PostSaveReq	content	String	db/dto/reviewBoost/PostSaveReq.java	26
legalcare.medilawyer.db.dto.reviewBoost.PostSaveReq	customerName	String	db/dto/reviewBoost/PostSaveReq.java	28
legalcare.medilawyer.db.dto.reviewBoost.PostSaveReq	treatment	String	db/dto/reviewBoost/PostSaveReq.java	30
legalcare.medilawyer.db.dto.reviewBoost.GiftSaveReq	name	String	db/dto/reviewBoost/GiftSaveReq.java	23
legalcare.medilawyer.db.dto.reviewBoost.GiftSaveReq	displayName	String	db/dto/reviewBoost/GiftSaveReq.java	25
legalcare.medilawyer.db.dto.reviewBoost.GiftSaveReq	provider	String	db/dto/reviewBoost/GiftSaveReq.java	30
legalcare.medilawyer.db.dto.reviewBoost.MessagesRegistrationReq	messageTemplateId	String	db/dto/reviewBoost/MessagesRegistrationReq.java	23
legalcare.medilawyer.db.dto.reviewBoost.MessagesRegistrationReq	customerName	String	db/dto/reviewBoost/MessagesRegistrationReq.java	25
legalcare.medilawyer.db.dto.reviewBoost.MessagesRegistrationReq	customerPhoneNumber	String	db/dto/reviewBoost/MessagesRegistrationReq.java	27
legalcare.medilawyer.db.dto.reviewBoost.MessagesRegistrationReq	treatment	String	db/dto/reviewBoost/MessagesRegistrationReq.java	29
legalcare.medilawyer.db.dto.postReply.PostReplyAddReq	organizationId	String	db/dto/postReply/PostReplyAddReq.java	23
legalcare.medilawyer.db.dto.postReply.PostReplyAddReq	teamId	String	db/dto/postReply/PostReplyAddReq.java	25
legalcare.medilawyer.db.dto.postReply.PostReplyAddReq	postId	String	db/dto/postReply/PostReplyAddReq.java	27
legalcare.medilawyer.db.dto.postReply.PostReplyAddReq	channelId	ChannelId	db/dto/postReply/PostReplyAddReq.java	29
legalcare.medilawyer.db.dto.postReply.PostReplyAddReq	storeName	String	db/dto/postReply/PostReplyAddReq.java	31
legalcare.medilawyer.db.dto.postReply.PostReplyAddReq	reply	String	db/dto/postReply/PostReplyAddReq.java	33
legalcare.medilawyer.db.dto.airtable.SaveThreadCommentFromAirtableRequest	threadId	String	db/dto/airtable/SaveThreadCommentFromAirtableRequest.java	24
legalcare.medilawyer.db.dto.airtable.SaveThreadCommentFromAirtableRequest	threadCommentId	String	db/dto/airtable/SaveThreadCommentFromAirtableRequest.java	26
legalcare.medilawyer.db.dto.airtable.SaveThreadCommentFromAirtableRequest	content	String	db/dto/airtable/SaveThreadCommentFromAirtableRequest.java	28
legalcare.medilawyer.db.dto.airtable.SaveThreadCommentFromAirtableRequest	author	String	db/dto/airtable/SaveThreadCommentFromAirtableRequest.java	30
legalcare.medilawyer.db.dto.airtable.SaveThreadCommentFromAirtableRequest	authorAt	OffsetDateTime	db/dto/airtable/SaveThreadCommentFromAirtableRequest.java	32
legalcare.medilawyer.db.dto.airtable.SaveThreadReplyFromAirtableRequest	threadCommentId	String	db/dto/airtable/SaveThreadReplyFromAirtableRequest.java	25
legalcare.medilawyer.db.dto.airtable.SaveThreadReplyFromAirtableRequest	threadReplyId	String	db/dto/airtable/SaveThreadReplyFromAirtableRequest.java	27
legalcare.medilawyer.db.dto.airtable.SaveThreadReplyFromAirtableRequest	content	String	db/dto/airtable/SaveThreadReplyFromAirtableRequest.java	29
legalcare.medilawyer.db.dto.airtable.SaveThreadReplyFromAirtableRequest	author	String	db/dto/airtable/SaveThreadReplyFromAirtableRequest.java	31
legalcare.medilawyer.db.dto.airtable.SaveThreadReplyFromAirtableRequest	authorAt	OffsetDateTime	db/dto/airtable/SaveThreadReplyFromAirtableRequest.java	33
legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	channelId	ChannelId	db/dto/airtable/SaveThreadFromAirtableRequest.java	27
legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	threadId	String	db/dto/airtable/SaveThreadFromAirtableRequest.java	31
legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	threadDisplayStatus	ThreadDisplayStatus	db/dto/airtable/SaveThreadFromAirtableRequest.java	33
legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	communityName	String	db/dto/airtable/SaveThreadFromAirtableRequest.java	35
legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	title	String	db/dto/airtable/SaveThreadFromAirtableRequest.java	37
legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	content	String	db/dto/airtable/SaveThreadFromAirtableRequest.java	39
legalcare.medilawyer.db.dto.airtable.SaveThreadFromAirtableRequest	author	String	db/dto/airtable/SaveThreadFromAirtableRequest.java	41
